Polygon200ID,long,lat,OneMinusChi
14654,-80.038948,40.407764,0.427933761863693
14655,-80.036553,40.407764,0.42901009260697365
14656,-80.034157,40.407764,0.43051574057188496
14657,-80.031762,40.407764,0.43446618391027164
14658,-80.029366,40.407764,0.43943034306507006
14659,-80.026971,40.407764,0.44175574395358447
14660,-80.024575,40.407764,0.44508981738148046
14661,-80.02218,40.407764,0.44483535290722165
14662,-80.019784,40.407764,0.43935832433679206
14663,-80.017389,40.407764,0.4336621212407501
14664,-80.014993,40.407764,0.4272542210896521
14665,-80.012598,40.407764,0.4197859990503602
14666,-80.010202,40.407764,0.41630539134766176
14667,-80.007807,40.407764,0.4109064579787372
14668,-80.005411,40.407764,0.4072403865697055
14669,-80.003016,40.407764,0.41165110800674565
14670,-80.00062,40.407764,0.42058271700869676
14671,-79.998225,40.407764,0.42995790246850274
14672,-79.995829,40.407764,0.43886280663846866
14673,-79.993434,40.407764,0.4492052493676676
14679,-79.979061,40.407764,0.42289431231706864
14680,-79.976665,40.407764,0.41317436470572577
14681,-79.974269,40.407764,0.4090160175503141
14682,-79.971874,40.407764,0.401537098379942
14683,-79.969478,40.407764,0.3904644346193823
14684,-79.967083,40.407764,0.3808675050452848
14685,-79.964687,40.407764,0.3734239461805658
14686,-79.962292,40.407764,0.3681665340941385
14687,-79.959896,40.407764,0.368994404606275
14688,-79.957501,40.407764,0.37548537974374246
14691,-79.950314,40.407764,0.40095796970007075
14692,-79.947919,40.407764,0.4035661448231837
14693,-79.945523,40.407764,0.4052453645036771
14694,-79.943128,40.407764,0.4085434686085581
14695,-79.940732,40.407764,0.40941458108548345
14696,-79.938337,40.407764,0.4076660238321876
14697,-79.935941,40.407764,0.40583374199210515
14698,-79.933546,40.407764,0.3998667201345468
14699,-79.93115,40.407764,0.3956198677906942
14700,-79.928755,40.407764,0.40185396607388185
14701,-79.926359,40.407764,0.4091998037991094
14702,-79.923964,40.407764,0.41805949993275604
14703,-79.921568,40.407764,0.4295083790484989
14884,-80.046135,40.409595,0.4263525600314237
14885,-80.043739,40.409595,0.4254871904433616
14886,-80.041344,40.409595,0.42362794685616545
14887,-80.038948,40.409595,0.42298179735575026
14888,-80.036553,40.409595,0.42574162474951277
14889,-80.034157,40.409595,0.42961978504642556
14890,-80.031762,40.409595,0.4317698827323084
14891,-80.029366,40.409595,0.43482041836354657
14892,-80.026971,40.409595,0.43705769730458194
14893,-80.024575,40.409595,0.43992864988547165
14894,-80.02218,40.409595,0.4401251709050593
14895,-80.019784,40.409595,0.4347543925567694
14896,-80.017389,40.409595,0.4310433928434624
14897,-80.014993,40.409595,0.42518548239386716
14898,-80.012598,40.409595,0.41786286198214956
14899,-80.010202,40.409595,0.41501488523357816
14900,-80.007807,40.409595,0.4077516342217125
14901,-80.005411,40.409595,0.4045400661727178
14902,-80.003016,40.409595,0.40853645085926
14903,-80.00062,40.409595,0.4209507524606984
14904,-79.998225,40.409595,0.4344191119452535
14905,-79.995829,40.409595,0.4460669728337745
14906,-79.993434,40.409595,0.4562957805503025
14907,-79.991038,40.409595,0.46548621763992043
14912,-79.979061,40.409595,0.4334922589033195
14913,-79.976665,40.409595,0.4221796362160309
14914,-79.974269,40.409595,0.417739420377499
14915,-79.971874,40.409595,0.40930233391819876
14916,-79.969478,40.409595,0.3979160483046819
14917,-79.967083,40.409595,0.38807713231846896
14918,-79.964687,40.409595,0.38125441411851374
14921,-79.957501,40.409595,0.38261476320547344
14923,-79.95271,40.409595,0.39326768707997223
14924,-79.950314,40.409595,0.39609755139878217
14925,-79.947919,40.409595,0.3984663587229736
14926,-79.945523,40.409595,0.4012214670378146
14927,-79.943128,40.409595,0.4060138656032347
14928,-79.940732,40.409595,0.4090265703195691
14929,-79.938337,40.409595,0.40628456860021767
14930,-79.935941,40.409595,0.40171370146916763
14931,-79.933546,40.409595,0.39529903944904243
14932,-79.93115,40.409595,0.3884482778884406
14933,-79.928755,40.409595,0.39218162662956735
14934,-79.926359,40.409595,0.40104076218880985
14935,-79.923964,40.409595,0.4102693535514863
14936,-79.921568,40.409595,0.4247362219345269
15119,-80.043739,40.411426,0.42360030101346746
15120,-80.041344,40.411426,0.42314704859075697
15121,-80.038948,40.411426,0.422077328800374
15122,-80.036553,40.411426,0.42431001286385184
15123,-80.034157,40.411426,0.4280468735786605
15124,-80.031762,40.411426,0.43086675505100097
15125,-80.029366,40.411426,0.432748780532703
15126,-80.026971,40.411426,0.43497309822478425
15127,-80.024575,40.411426,0.43607550593083577
15128,-80.02218,40.411426,0.43560399751977996
15129,-80.019784,40.411426,0.4300042641408744
15130,-80.017389,40.411426,0.42705030849312503
15131,-80.014993,40.411426,0.4239974790710477
15132,-80.012598,40.411426,0.4172741519138813
15133,-80.010202,40.411426,0.4121778564193174
15134,-80.007807,40.411426,0.4052686116654271
15135,-80.005411,40.411426,0.4046237451096176
15136,-80.003016,40.411426,0.40828632832407047
15137,-80.00062,40.411426,0.42118065300460367
15138,-79.998225,40.411426,0.43887978980893566
15139,-79.995829,40.411426,0.45497430794075544
15140,-79.993434,40.411426,0.46497527825311863
15141,-79.991038,40.411426,0.47299077012521656
15145,-79.981456,40.411426,0.4492429679048311
15146,-79.979061,40.411426,0.4400620906516387
15147,-79.976665,40.411426,0.42759036214186147
15148,-79.974269,40.411426,0.4195457957993021
15149,-79.971874,40.411426,0.41293187949416404
15150,-79.969478,40.411426,0.40563826837618727
15151,-79.967083,40.411426,0.39836724575602284
15152,-79.964687,40.411426,0.3915896459947926
15153,-79.962292,40.411426,0.388048660724366
15154,-79.959896,40.411426,0.3866909765224576
15155,-79.957501,40.411426,0.38839499757964285
15156,-79.955105,40.411426,0.3915367213848039
15157,-79.95271,40.411426,0.3922269554661823
15158,-79.950314,40.411426,0.39159477255460884
15159,-79.947919,40.411426,0.3937280852634511
15160,-79.945523,40.411426,0.39765020514721544
15161,-79.943128,40.411426,0.40377240677236825
15162,-79.940732,40.411426,0.4083474351595417
15163,-79.938337,40.411426,0.4064332376300042
15164,-79.935941,40.411426,0.3991969982993578
15165,-79.933546,40.411426,0.39291077825382986
15166,-79.93115,40.411426,0.38451132881219663
15167,-79.928755,40.411426,0.38486124464980204
15168,-79.926359,40.411426,0.3955860076216785
15169,-79.923964,40.411426,0.4056129821296661
15170,-79.921568,40.411426,0.41820668429508046
15171,-79.919173,40.411426,0.4314164207755053
15354,-80.043739,40.413257,0.4206968601121979
15355,-80.041344,40.413257,0.4211157389748024
15356,-80.038948,40.413257,0.4213904397999254
15357,-80.036553,40.413257,0.4238290255688527
15358,-80.034157,40.413257,0.42525519947785395
15359,-80.031762,40.413257,0.42810695035761986
15360,-80.029366,40.413257,0.4317304576853271
15361,-80.026971,40.413257,0.4320233850571183
15362,-80.024575,40.413257,0.43177363229319277
15363,-80.02218,40.413257,0.4304346021045851
15364,-80.019784,40.413257,0.42689856945524984
15365,-80.017389,40.413257,0.42403893209623766
15366,-80.014993,40.413257,0.4220193195522392
15367,-80.012598,40.413257,0.41586983818416634
15368,-80.010202,40.413257,0.41280911517106667
15369,-80.007807,40.413257,0.40803389353929104
15370,-80.005411,40.413257,0.4084325683943602
15371,-80.003016,40.413257,0.41112780936781923
15372,-80.00062,40.413257,0.4246490239065524
15373,-79.998225,40.413257,0.4449832841813977
15374,-79.995829,40.413257,0.4615929730870069
15375,-79.993434,40.413257,0.4713758189800062
15376,-79.991038,40.413257,0.47669808476304915
15380,-79.981456,40.413257,0.4529498144780371
15381,-79.979061,40.413257,0.44264491603067146
15382,-79.976665,40.413257,0.4314069209655092
15383,-79.974269,40.413257,0.42058943946797683
15384,-79.971874,40.413257,0.4158589535967042
15385,-79.969478,40.413257,0.4106813714859867
15386,-79.967083,40.413257,0.40576141661361664
15387,-79.964687,40.413257,0.4017812384689695
15388,-79.962292,40.413257,0.3988605093630934
15389,-79.959896,40.413257,0.3945851452937947
15390,-79.957501,40.413257,0.3932847616191671
15391,-79.955105,40.413257,0.391137536385876
15392,-79.95271,40.413257,0.38936858118850093
15393,-79.950314,40.413257,0.390107579578947
15394,-79.947919,40.413257,0.39126259703121496
15395,-79.945523,40.413257,0.39638580563214415
15396,-79.943128,40.413257,0.4044881545205256
15397,-79.940732,40.413257,0.41051899153006044
15398,-79.938337,40.413257,0.4093862521203585
15399,-79.935941,40.413257,0.40349898201028805
15400,-79.933546,40.413257,0.39560312705183553
15401,-79.93115,40.413257,0.38799320458050673
15402,-79.928755,40.413257,0.3855133250826393
15403,-79.926359,40.413257,0.39340198012555067
15404,-79.923964,40.413257,0.40646529851276836
15405,-79.921568,40.413257,0.4143791935743837
15406,-79.919173,40.413257,0.4223658715857648
15407,-79.916777,40.413257,0.4317967851414383
15577,-80.074881,40.415088,0.4052711620187001
15578,-80.072485,40.415088,0.4011257363043839
15591,-80.041344,40.415088,0.4207177168791621
15592,-80.038948,40.415088,0.4208113940686512
15593,-80.036553,40.415088,0.4213965552888539
15594,-80.034157,40.415088,0.42185103895154463
15595,-80.031762,40.415088,0.42295713444816657
15596,-80.029366,40.415088,0.42597432085159104
15597,-80.026971,40.415088,0.42673772617049693
15598,-80.024575,40.415088,0.4272524974582455
15599,-80.02218,40.415088,0.42692163057216503
15600,-80.019784,40.415088,0.4245238756027057
15601,-80.017389,40.415088,0.4204817646525144
15602,-80.014993,40.415088,0.42019301851297464
15603,-80.012598,40.415088,0.4168212522296712
15604,-80.010202,40.415088,0.41639812172619156
15605,-80.007807,40.415088,0.41383665954683224
15606,-80.005411,40.415088,0.4157570626369257
15607,-80.003016,40.415088,0.4204700794536783
15608,-80.00062,40.415088,0.432083302143544
15609,-79.998225,40.415088,0.45287470822046494
15610,-79.995829,40.415088,0.46720199304268084
15611,-79.993434,40.415088,0.47406598908485237
15612,-79.991038,40.415088,0.47788707167270356
15613,-79.988643,40.415088,0.47609453637353955
15616,-79.981456,40.415088,0.45417221900322124
15617,-79.979061,40.415088,0.4461193619829518
15618,-79.976665,40.415088,0.4361764084173665
15619,-79.974269,40.415088,0.4252454007270696
15620,-79.971874,40.415088,0.42087717291994536
15621,-79.969478,40.415088,0.4160503617227494
15622,-79.967083,40.415088,0.41178672636033176
15623,-79.964687,40.415088,0.409652869271001
15624,-79.962292,40.415088,0.405998826010873
15625,-79.959896,40.415088,0.4004602201971967
15626,-79.957501,40.415088,0.3977777800458815
15627,-79.955105,40.415088,0.39178804735964545
15628,-79.95271,40.415088,0.38656887450438737
15629,-79.950314,40.415088,0.3894528199560765
15630,-79.947919,40.415088,0.3911865705726954
15631,-79.945523,40.415088,0.39741238611435203
15632,-79.943128,40.415088,0.4065409754563556
15633,-79.940732,40.415088,0.4123508852404673
15634,-79.938337,40.415088,0.41348828149829264
15635,-79.935941,40.415088,0.4113808860695204
15636,-79.933546,40.415088,0.40331421540925955
15637,-79.93115,40.415088,0.3953522750851832
15638,-79.928755,40.415088,0.39320830122453704
15639,-79.926359,40.415088,0.3953143705614761
15640,-79.923964,40.415088,0.40545005080122726
15641,-79.921568,40.415088,0.41451528507928875
15642,-79.919173,40.415088,0.4193708521238174
15643,-79.916777,40.415088,0.4218546460146858
15644,-79.914382,40.415088,0.427575545536368
15645,-79.911986,40.415088,0.42772316407663047
15815,-80.077276,40.416919,0.4031970993922661
15816,-80.074881,40.416919,0.3995378758547341
15817,-80.072485,40.416919,0.3974769285637085
15818,-80.07009,40.416919,0.40173216970703735
15819,-80.067694,40.416919,0.4049626102293443
15830,-80.041344,40.416919,0.4199560909431133
15831,-80.038948,40.416919,0.41987466805636375
15832,-80.036553,40.416919,0.41912865824323614
15833,-80.034157,40.416919,0.420154111232681
15834,-80.031762,40.416919,0.41859707284343595
15835,-80.029366,40.416919,0.42009182245886295
15836,-80.026971,40.416919,0.42221063771728273
15837,-80.024575,40.416919,0.422864616194785
15838,-80.02218,40.416919,0.4233277335953074
15839,-80.019784,40.416919,0.42155839189127264
15840,-80.017389,40.416919,0.41949925597794874
15841,-80.014993,40.416919,0.4202075234955955
15842,-80.012598,40.416919,0.4201097221506771
15843,-80.010202,40.416919,0.4211672936108852
15844,-80.007807,40.416919,0.42216920061361884
15845,-80.005411,40.416919,0.42581309265617034
15846,-80.003016,40.416919,0.4334267869261541
15847,-80.00062,40.416919,0.4412073560664365
15848,-79.998225,40.416919,0.458017411160739
15849,-79.995829,40.416919,0.46737217669326464
15850,-79.993434,40.416919,0.47322622968808753
15851,-79.991038,40.416919,0.47483938436874423
15852,-79.988643,40.416919,0.4732582225939678
15855,-79.981456,40.416919,0.45206023261720335
15856,-79.979061,40.416919,0.44359772985566365
15857,-79.976665,40.416919,0.43694645457734294
15858,-79.974269,40.416919,0.4291603601978182
15859,-79.971874,40.416919,0.42742149185011197
15860,-79.969478,40.416919,0.42337494018424143
15861,-79.967083,40.416919,0.4214813795863922
15862,-79.964687,40.416919,0.4182724032521135
15863,-79.962292,40.416919,0.4128813556032584
15864,-79.959896,40.416919,0.40532849425300665
15865,-79.957501,40.416919,0.40041076444114215
15866,-79.955105,40.416919,0.3930109365581177
15867,-79.95271,40.416919,0.3887045207707026
15868,-79.950314,40.416919,0.3900809609320662
15869,-79.947919,40.416919,0.39275906104931174
15870,-79.945523,40.416919,0.4003799421160972
15871,-79.943128,40.416919,0.41257104206136863
15872,-79.940732,40.416919,0.4202054817898769
15873,-79.938337,40.416919,0.42321523392395016
15874,-79.935941,40.416919,0.420413949652448
15875,-79.933546,40.416919,0.4140636706608347
15876,-79.93115,40.416919,0.4086250948803713
15877,-79.928755,40.416919,0.4077376201691506
15878,-79.926359,40.416919,0.40747207666693164
15879,-79.923964,40.416919,0.4094271479271084
15880,-79.921568,40.416919,0.41523996140515906
15881,-79.919173,40.416919,0.4172634938522968
15882,-79.916777,40.416919,0.41399465056707324
15883,-79.914382,40.416919,0.41431451931189617
15884,-79.911986,40.416919,0.41248071672917286
15885,-79.909591,40.416919,0.4135950340050931
15886,-79.907195,40.416919,0.41674628817618037
15887,-79.9048,40.416919,0.4191814918498939
15888,-79.902404,40.416919,0.42057522008987475
15889,-79.900009,40.416919,0.42514958451124746
16057,-80.074881,40.41875,0.3958355982891717
16058,-80.072485,40.41875,0.3964194324653539
16059,-80.07009,40.41875,0.40149273712154
16060,-80.067694,40.41875,0.4044979402437793
16072,-80.038948,40.41875,0.4175778489939068
16073,-80.036553,40.41875,0.41615486389438966
16074,-80.034157,40.41875,0.41616197992874027
16075,-80.031762,40.41875,0.4127559166107767
16076,-80.029366,40.41875,0.4132184673364886
16077,-80.026971,40.41875,0.4150148919832018
16078,-80.024575,40.41875,0.4159276587298032
16079,-80.02218,40.41875,0.41802430944578745
16080,-80.019784,40.41875,0.4172695408529803
16081,-80.017389,40.41875,0.41607282091887415
16082,-80.014993,40.41875,0.4204881263790688
16083,-80.012598,40.41875,0.42409828202757055
16084,-80.010202,40.41875,0.4280325327673545
16085,-80.007807,40.41875,0.43402709227217623
16086,-80.005411,40.41875,0.438831197308128
16087,-80.003016,40.41875,0.444944976420867
16088,-80.00062,40.41875,0.4473604256324173
16089,-79.998225,40.41875,0.4563621828750044
16090,-79.995829,40.41875,0.4646286013723971
16091,-79.993434,40.41875,0.46889993196581486
16092,-79.991038,40.41875,0.47064490436212747
16093,-79.988643,40.41875,0.47134193843439365
16094,-79.986247,40.41875,0.47128548420564714
16095,-79.983852,40.41875,0.4663751743839528
16096,-79.981456,40.41875,0.4557159465586649
16097,-79.979061,40.41875,0.4485070960988708
16098,-79.976665,40.41875,0.4440596376211463
16099,-79.974269,40.41875,0.4410398729566056
16100,-79.971874,40.41875,0.44337679928377116
16101,-79.969478,40.41875,0.4405446883707288
16102,-79.967083,40.41875,0.43672785167026096
16103,-79.964687,40.41875,0.43106776462483226
16104,-79.962292,40.41875,0.42218862924294803
16105,-79.959896,40.41875,0.4108425610386737
16106,-79.957501,40.41875,0.40451804045442685
16107,-79.955105,40.41875,0.3969391525350187
16108,-79.95271,40.41875,0.39354619249705175
16109,-79.950314,40.41875,0.39608477414313736
16110,-79.947919,40.41875,0.40121125679814995
16111,-79.945523,40.41875,0.41007324099351417
16112,-79.943128,40.41875,0.42128221174869784
16113,-79.940732,40.41875,0.43040070891756566
16114,-79.938337,40.41875,0.43675540527014123
16115,-79.935941,40.41875,0.43637727885803634
16116,-79.933546,40.41875,0.42948776671959193
16117,-79.93115,40.41875,0.4230738387674644
16118,-79.928755,40.41875,0.42266519129381863
16119,-79.926359,40.41875,0.4233801778285032
16120,-79.923964,40.41875,0.42271435267369684
16121,-79.921568,40.41875,0.42072577215190693
16122,-79.919173,40.41875,0.4187118698564721
16123,-79.916777,40.41875,0.41418981509359537
16124,-79.914382,40.41875,0.4110551344558686
16125,-79.911986,40.41875,0.4063723271817856
16126,-79.909591,40.41875,0.40538765148546974
16127,-79.907195,40.41875,0.4076747247058333
16128,-79.9048,40.41875,0.4116350247867471
16129,-79.902404,40.41875,0.4176675065498873
16130,-79.900009,40.41875,0.42511830516620996
16296,-80.084463,40.420581,0.39316870681092775
16297,-80.082067,40.420581,0.39328334619688027
16298,-80.079672,40.420581,0.3945617267842536
16299,-80.077276,40.420581,0.39715818604630876
16301,-80.072485,40.420581,0.39908630916628035
16302,-80.07009,40.420581,0.4024543765527867
16303,-80.067694,40.420581,0.40595653147708466
16315,-80.038948,40.420581,0.4155589240926709
16316,-80.036553,40.420581,0.41255573102667475
16317,-80.034157,40.420581,0.4095398634967312
16318,-80.031762,40.420581,0.40512273794656434
16319,-80.029366,40.420581,0.4037318033275628
16320,-80.026971,40.420581,0.4049418241104989
16321,-80.024575,40.420581,0.4055765846950831
16322,-80.02218,40.420581,0.4104007198996794
16323,-80.019784,40.420581,0.4110693039772329
16324,-80.017389,40.420581,0.4127893551541351
16325,-80.014993,40.420581,0.41897901842136903
16326,-80.012598,40.420581,0.4273371361118113
16327,-80.010202,40.420581,0.4349132514436607
16328,-80.007807,40.420581,0.44262052482421327
16329,-80.005411,40.420581,0.4473073958868964
16330,-80.003016,40.420581,0.4512077422467086
16331,-80.00062,40.420581,0.4518490845032608
16332,-79.998225,40.420581,0.4552646227196278
16333,-79.995829,40.420581,0.4619918792463585
16334,-79.993434,40.420581,0.4683607696325084
16335,-79.991038,40.420581,0.4768895697638596
16336,-79.988643,40.420581,0.48793217931703853
16337,-79.986247,40.420581,0.4999502249003619
16338,-79.983852,40.420581,0.5087394191640456
16339,-79.981456,40.420581,0.5052323497719258
16340,-79.979061,40.420581,0.49210584083611747
16341,-79.976665,40.420581,0.48378768187513693
16342,-79.974269,40.420581,0.4790305113776795
16343,-79.971874,40.420581,0.47168919153139877
16344,-79.969478,40.420581,0.46599775051550285
16345,-79.967083,40.420581,0.4563935995372272
16346,-79.964687,40.420581,0.44545765898166045
16347,-79.962292,40.420581,0.4331959568800815
16348,-79.959896,40.420581,0.4210654962307008
16349,-79.957501,40.420581,0.4107146013202197
16350,-79.955105,40.420581,0.4022240639475275
16351,-79.95271,40.420581,0.3982312410000471
16352,-79.950314,40.420581,0.4021908150569554
16353,-79.947919,40.420581,0.40872193996122125
16354,-79.945523,40.420581,0.418078502874933
16355,-79.943128,40.420581,0.42849673825952417
16356,-79.940732,40.420581,0.43767701349644256
16357,-79.938337,40.420581,0.4440375392371991
16358,-79.935941,40.420581,0.4447110003936566
16359,-79.933546,40.420581,0.44340078688163836
16360,-79.93115,40.420581,0.4390048724040253
16361,-79.928755,40.420581,0.43732070105630566
16362,-79.926359,40.420581,0.44004708020505895
16363,-79.923964,40.420581,0.4405667310594813
16364,-79.921568,40.420581,0.4367624132101714
16365,-79.919173,40.420581,0.42871412761318184
16366,-79.916777,40.420581,0.41741185399178676
16367,-79.914382,40.420581,0.40877260372901913
16368,-79.911986,40.420581,0.40303897455036275
16369,-79.909591,40.420581,0.40348841594671214
16370,-79.907195,40.420581,0.40439796829093555
16371,-79.9048,40.420581,0.40536032771079267
16372,-79.902404,40.420581,0.4154973477296331
16373,-79.900009,40.420581,0.42688501416999175
16541,-80.084463,40.422412,0.38816859760585465
16542,-80.082067,40.422412,0.38780861957068696
16543,-80.079672,40.422412,0.39105252745426583
16544,-80.077276,40.422412,0.39532560262944066
16545,-80.074881,40.422412,0.3987685680916518
16546,-80.072485,40.422412,0.4032097369540406
16547,-80.07009,40.422412,0.40620026970782735
16548,-80.067694,40.422412,0.41117237158914927
16561,-80.036553,40.422412,0.40545593351653475
16562,-80.034157,40.422412,0.401777044994363
16563,-80.031762,40.422412,0.3987388209822922
16564,-80.029366,40.422412,0.39683481236436857
16565,-80.026971,40.422412,0.39565143117129886
16566,-80.024575,40.422412,0.39693624093085017
16567,-80.02218,40.422412,0.40357531685876236
16568,-80.019784,40.422412,0.40524550579931384
16569,-80.017389,40.422412,0.41028583463128837
16570,-80.014993,40.422412,0.4217666330253374
16571,-80.012598,40.422412,0.4364034997405587
16572,-80.010202,40.422412,0.44624098114977184
16573,-80.007807,40.422412,0.45388009857000555
16574,-80.005411,40.422412,0.45937810064844464
16575,-80.003016,40.422412,0.4623598097422313
16576,-80.00062,40.422412,0.4567798816926127
16577,-79.998225,40.422412,0.45395205963029844
16578,-79.995829,40.422412,0.4604205477996346
16579,-79.993434,40.422412,0.4753088201361834
16580,-79.991038,40.422412,0.49526244013414095
16581,-79.988643,40.422412,0.5098174498144139
16582,-79.986247,40.422412,0.5190675821781524
16583,-79.983852,40.422412,0.527935708668256
16584,-79.981456,40.422412,0.5340441198297635
16585,-79.979061,40.422412,0.532316103659081
16586,-79.976665,40.422412,0.5222874023270418
16587,-79.974269,40.422412,0.508391943195297
16588,-79.971874,40.422412,0.4960054751586849
16589,-79.969478,40.422412,0.4819508830943781
16590,-79.967083,40.422412,0.46520047457946695
16591,-79.964687,40.422412,0.45171848355281086
16592,-79.962292,40.422412,0.4385227738269814
16593,-79.959896,40.422412,0.4303239742283259
16594,-79.957501,40.422412,0.4209035208000204
16595,-79.955105,40.422412,0.4093791493566478
16596,-79.95271,40.422412,0.4062528622691098
16597,-79.950314,40.422412,0.40903169448255716
16598,-79.947919,40.422412,0.41491720504389434
16599,-79.945523,40.422412,0.4235668626901593
16600,-79.943128,40.422412,0.43292183873144674
16601,-79.940732,40.422412,0.442504672298917
16602,-79.938337,40.422412,0.44755726741501606
16603,-79.935941,40.422412,0.4490890175077577
16604,-79.933546,40.422412,0.4524309407479745
16605,-79.93115,40.422412,0.4545038853466838
16606,-79.928755,40.422412,0.4552584549086675
16607,-79.926359,40.422412,0.45586165197676354
16608,-79.923964,40.422412,0.4552517805874004
16609,-79.921568,40.422412,0.45087437875947783
16610,-79.919173,40.422412,0.44340703615140314
16611,-79.916777,40.422412,0.43126626280270286
16612,-79.914382,40.422412,0.4152669998128963
16613,-79.911986,40.422412,0.40408829384534134
16614,-79.909591,40.422412,0.3999063420546178
16615,-79.907195,40.422412,0.4004787792471473
16616,-79.9048,40.422412,0.40239216773001857
16617,-79.902404,40.422412,0.4129718223308372
16618,-79.900009,40.422412,0.42772694674576867
16791,-80.077276,40.424243,0.3959215475145662
16792,-80.074881,40.424243,0.39918555496757147
16793,-80.072485,40.424243,0.4040459679399006
16794,-80.07009,40.424243,0.4082767675956002
16795,-80.067694,40.424243,0.4129970454620171
16808,-80.036553,40.424243,0.3965668522339338
16809,-80.034157,40.424243,0.3934121239679876
16810,-80.031762,40.424243,0.39143006069709135
16811,-80.029366,40.424243,0.3904401904730422
16812,-80.026971,40.424243,0.3911371271672355
16813,-80.024575,40.424243,0.3930499121659803
16814,-80.02218,40.424243,0.3988647888388609
16815,-80.019784,40.424243,0.40475820092355763
16816,-80.017389,40.424243,0.4160589668607948
16817,-80.014993,40.424243,0.4349936872999766
16818,-80.012598,40.424243,0.4446193866635332
16819,-80.010202,40.424243,0.4529406127370857
16820,-80.007807,40.424243,0.45864799815122587
16821,-80.005411,40.424243,0.4658806304191323
16822,-80.003016,40.424243,0.46762696158838424
16823,-80.00062,40.424243,0.45924241024245743
16824,-79.998225,40.424243,0.4525587789139893
16825,-79.995829,40.424243,0.46052882101705733
16826,-79.993434,40.424243,0.47718128950117317
16827,-79.991038,40.424243,0.5000096792831353
16828,-79.988643,40.424243,0.516163845331518
16829,-79.986247,40.424243,0.5239975755052899
16830,-79.983852,40.424243,0.5334100110661426
16831,-79.981456,40.424243,0.5376090863200043
16832,-79.979061,40.424243,0.5415177507429462
16833,-79.976665,40.424243,0.5395249972424259
16834,-79.974269,40.424243,0.5289357041367443
16835,-79.971874,40.424243,0.5073743302095128
16836,-79.969478,40.424243,0.49033646431754185
16837,-79.967083,40.424243,0.4710410671916677
16838,-79.964687,40.424243,0.45527404529881865
16839,-79.962292,40.424243,0.44566214613977784
16840,-79.959896,40.424243,0.43808907458770174
16841,-79.957501,40.424243,0.4289314472672738
16842,-79.955105,40.424243,0.41860774596011213
16843,-79.95271,40.424243,0.4130704547597747
16844,-79.950314,40.424243,0.41409173635114765
16845,-79.947919,40.424243,0.41833655649022206
16846,-79.945523,40.424243,0.4246219280496696
16847,-79.943128,40.424243,0.43232426557897446
16848,-79.940732,40.424243,0.44060851238346216
16849,-79.938337,40.424243,0.4480253645171918
16850,-79.935941,40.424243,0.4524497586415827
16851,-79.933546,40.424243,0.4595124875554789
16852,-79.93115,40.424243,0.4677164680070928
16853,-79.928755,40.424243,0.4696814250593028
16854,-79.926359,40.424243,0.4717540393612591
16855,-79.923964,40.424243,0.473374537889544
16856,-79.921568,40.424243,0.4674467721818611
16857,-79.919173,40.424243,0.45457178356665146
16858,-79.916777,40.424243,0.43946166355533506
16859,-79.914382,40.424243,0.4287988832455637
16860,-79.911986,40.424243,0.4123057199454685
16861,-79.909591,40.424243,0.40094165155523126
16862,-79.907195,40.424243,0.3974546868266997
16863,-79.9048,40.424243,0.3981946409831134
16864,-79.902404,40.424243,0.4043124307832782
16865,-79.900009,40.424243,0.42070674569794997
17041,-80.072485,40.426073,0.40738677558957026
17042,-80.07009,40.426073,0.40979489108026274
17043,-80.067694,40.426073,0.4147664581282433
17044,-80.065299,40.426073,0.42334063460247556
17057,-80.034157,40.426073,0.38763021035219164
17058,-80.031762,40.426073,0.38433453036262394
17059,-80.029366,40.426073,0.3867035796175567
17060,-80.026971,40.426073,0.3891993122160318
17061,-80.024575,40.426073,0.39350644233821325
17062,-80.02218,40.426073,0.4014055841627296
17063,-80.019784,40.426073,0.408668231686488
17064,-80.017389,40.426073,0.4281658857581341
17065,-80.014993,40.426073,0.44188079214374
17066,-80.012598,40.426073,0.44884429320477487
17067,-80.010202,40.426073,0.46466731066147027
17068,-80.007807,40.426073,0.4722466306836252
17069,-80.005411,40.426073,0.4716541548965833
17070,-80.003016,40.426073,0.4712335048794267
17071,-80.00062,40.426073,0.4666200836754354
17072,-79.998225,40.426073,0.46570782565004387
17073,-79.995829,40.426073,0.4701297226953326
17074,-79.993434,40.426073,0.4917598809537221
17075,-79.991038,40.426073,0.5058240919933034
17076,-79.988643,40.426073,0.5187684619986868
17077,-79.986247,40.426073,0.5219819269685392
17078,-79.983852,40.426073,0.5290164163753611
17079,-79.981456,40.426073,0.5335757410285367
17080,-79.979061,40.426073,0.5397619505557174
17081,-79.976665,40.426073,0.544437489698114
17082,-79.974269,40.426073,0.5345748877851133
17083,-79.971874,40.426073,0.5136335139506941
17084,-79.969478,40.426073,0.4929803788752859
17085,-79.967083,40.426073,0.47491580871610467
17086,-79.964687,40.426073,0.46182466287456264
17087,-79.962292,40.426073,0.45363854860151076
17088,-79.959896,40.426073,0.44402993924815776
17089,-79.957501,40.426073,0.434420420015856
17090,-79.955105,40.426073,0.4244474998881835
17091,-79.95271,40.426073,0.4162538601451611
17092,-79.950314,40.426073,0.41565911326648697
17093,-79.947919,40.426073,0.41746588706751975
17094,-79.945523,40.426073,0.4206924767129532
17095,-79.943128,40.426073,0.4260190814512954
