fips,pollutant,year,pred_wght,state_abbr,lat,lon
420199109004,no2,2015,5.01985545972335,PA,40.8928204231082,-79.903423189585
420199110001,no2,2015,4.10071607391911,PA,40.9243087866109,-80.0095214086471
420199110002,no2,2015,4.58133828836425,PA,40.8953616357504,-79.9945611298482
420199110003,no2,2015,4.65072618477331,PA,40.9040940975192,-80.0498915312233
420199110004,no2,2015,4.21761294623656,PA,40.911953655914,-80.1029267741935
420199110005,no2,2015,4.57418710711995,PA,40.9354163566389,-80.1476037203335
420199111001,no2,2015,4.53268961672474,PA,40.8601730313589,-79.990695261324
420199111002,no2,2015,4.54776358363858,PA,40.8309312576313,-79.9927663003663
420199111003,no2,2015,4.07221279384615,PA,40.8495641846154,-80.0403539692308
420199112001,no2,2015,4.05322970276008,PA,40.8344766985138,-79.8078092887474
420199112002,no2,2015,4.82831368729989,PA,40.8763106723586,-79.8365151013874
420199112003,no2,2015,4.51185210441335,PA,40.8402561356297,-79.8546075349839
420199113001,no2,2015,4.15909893576222,PA,40.9506626078619,-79.7412846596357
420199113002,no2,2015,3.713026722103,PA,40.9252783261803,-79.7426921137339
420199113003,no2,2015,3.86889300773015,PA,40.8644485593816,-79.7395190442727
420199113004,no2,2015,3.82488538461538,PA,40.8338586743044,-79.7426563011457
420199114001,no2,2015,3.98169782608696,PA,40.7927297101449,-79.7536218297101
420199114002,no2,2015,4.11231845454545,PA,40.7578358181818,-79.7158144545455
420199114003,no2,2015,4.20114135236664,PA,40.7642970698723,-79.7693957175056
420199115011,no2,2015,4.22375839407041,PA,40.7896840642372,-79.8000923409512
420199115012,no2,2015,4.2040416951567,PA,40.7720537037037,-79.814813034188
420199115013,no2,2015,4.0033474659182,PA,40.8007255012029,-79.8530465116279
420199115014,no2,2015,4.18786611831442,PA,40.7579914100486,-79.8435171799028
420199115021,no2,2015,4.53265281311475,PA,40.7509887213115,-79.815795147541
420199115022,no2,2015,4.19688339275446,PA,40.7159306497987,-79.8178371477861
420199115023,no2,2015,4.03151827555556,PA,40.7025396444444,-79.8580376
420199116001,no2,2015,4.25651733118971,PA,40.8005573151125,-79.9104321543408
420199116002,no2,2015,3.94974123680241,PA,40.7573087481146,-79.9040667420815
420199116003,no2,2015,4.4540685502728,PA,40.7845555728761,-79.9349460639127
420199116004,no2,2015,4.33898720032841,PA,40.7705570607553,-79.9480027914614
420199117001,no2,2015,4.38078298880276,PA,40.7977793281654,-80.0192012919897
420199117002,no2,2015,4.2745434379562,PA,40.7623775912409,-80.0121649635037
420199117003,no2,2015,5.49000272231315,PA,40.7686344244408,-80.0596980905619
420199118001,no2,2015,4.5863845221843,PA,40.8456157849829,-80.0971521331058
420199118002,no2,2015,4.29784596323529,PA,40.8470196323529,-80.1434183088235
420199118003,no2,2015,5.81344611764706,PA,40.8090130252101,-80.1168
420199118004,no2,2015,4.90502946654611,PA,40.7736154611212,-80.0854999095841
420199118005,no2,2015,5.40041633357825,PA,40.7630255694342,-80.1210210874357
420199119001,no2,2015,6.8600886212766,PA,40.7923488510638,-80.1340497021277
420199119002,no2,2015,7.2240019340055,PA,40.7996093492209,-80.1289954170486
420199119003,no2,2015,6.84575550272798,PA,40.7928547934528,-80.1466610288387
420199119004,no2,2015,6.24938946227233,PA,40.7857247181266,-80.1404
420199120011,no2,2015,5.15636662924757,PA,40.7325945084951,-80.126704217233
420199120012,no2,2015,5.95913158952497,PA,40.7190161388551,-80.1185381242387
420199120021,no2,2015,5.71588947105075,PA,40.7067673338099,-80.141526733381
420199120022,no2,2015,6.60619505442177,PA,40.7056346258503,-80.1177040816327
420199121011,no2,2015,6.13134449748744,PA,40.6899674204355,-80.1397761306533
420199121012,no2,2015,6.33704762283237,PA,40.6876227601156,-80.1325223988439
420199121021,no2,2015,7.49741746805112,PA,40.686342971246,-80.119210942492
420199121022,no2,2015,7.82899413646055,PA,40.6926474769012,-80.1195228144989
420199122001,no2,2015,6.24588753535354,PA,40.677099949495,-80.136235
420199122002,no2,2015,7.44200606520091,PA,40.6785938589841,-80.1179241849886
420199123011,no2,2015,5.12663426958016,PA,40.7315626565185,-80.0866742204763
420199123012,no2,2015,5.07557063800277,PA,40.718029334258,-80.0702303051318
420199123031,no2,2015,5.71395631578947,PA,40.6867283587258,-80.0633345567867
420199123041,no2,2015,6.03058000578704,PA,40.6955467592593,-80.0816514178241
420199124011,no2,2015,5.21882771985674,PA,40.7101580580979,-80.0434547154795
420199124012,no2,2015,5.33040646226415,PA,40.6836779245283,-80.0347985471698
420199124021,no2,2015,4.98443920726306,PA,40.6818105845881,-79.9841684233835
420199124022,no2,2015,4.32124513993174,PA,40.7127565187713,-79.9868068259386
420199124023,no2,2015,5.38913072189349,PA,40.7180962130178,-80.0180628402367
420199124024,no2,2015,5.96156075700935,PA,40.6958420560748,-80.015818317757
420199127001,no2,2015,4.63371839789888,PA,40.7224531845043,-79.7372869993434
420199127002,no2,2015,4.40094501144165,PA,40.7307289855072,-79.7689723874905
420199127003,no2,2015,4.38188624907885,PA,40.7018116433309,-79.7566685335298
420199127004,no2,2015,5.050090576385,PA,40.6874541689983,-79.7104613878008
420199127005,no2,2015,4.52867198645598,PA,40.6894954100828,-79.7339072987208
420199128001,no2,2015,4.00765631825273,PA,40.7277712948518,-79.9238774570983
420199128002,no2,2015,3.93712914523449,PA,40.6997100605144,-79.8927372163389
420199128003,no2,2015,4.04660398570152,PA,40.7091750670241,-79.9290126005362
420199128004,no2,2015,4.2475400059988,PA,40.6824285542891,-79.9336414517097
420210001001,no2,2015,10.0024570677966,PA,40.3236933898305,-78.9164828813559
420210001002,no2,2015,9.49754059006211,PA,40.3252037267081,-78.9218400621118
420210002001,no2,2015,8.80126151041667,PA,40.3178526041667,-78.91920234375
420210002002,no2,2015,9.26745353200883,PA,40.3171430463576,-78.9161719646799
420210003001,no2,2015,9.07547972422062,PA,40.3134829736211,-78.9098768585132
420210003002,no2,2015,8.6761317106383,PA,40.3087510638298,-78.9087873191489
420210005001,no2,2015,7.95631930412371,PA,40.2965264175258,-78.9071693298969
420210005002,no2,2015,7.82092901246405,PA,40.2999077660594,-78.9061044103547
420210006001,no2,2015,7.71197525215252,PA,40.2926858548585,-78.9118370233702
420210006002,no2,2015,7.98787159898477,PA,40.2943771573604,-78.9110513536379
420210007001,no2,2015,6.83089294633078,PA,40.3000923329682,-78.9266506024096
420210007002,no2,2015,7.81501653448276,PA,40.2990370689655,-78.9203231896552
420210007003,no2,2015,8.28718105590062,PA,40.305050310559,-78.9186364389234
420210012001,no2,2015,7.59761697391304,PA,40.3470436521739,-78.9437916521739
420210012002,no2,2015,7.57131098613251,PA,40.3427332819723,-78.9401580893683
420210012003,no2,2015,7.18409346192893,PA,40.3454570558376,-78.9483880203046
420210012004,no2,2015,7.09504276511397,PA,40.3489150644202,-78.9505261645193
420210101001,no2,2015,4.68544753215434,PA,40.375390755627,-78.8548631832797
420210101002,no2,2015,4.96872611016949,PA,40.3598515254237,-78.8839619491525
420210101003,no2,2015,4.72854800157356,PA,40.3790180173092,-78.9111482297404
420210101004,no2,2015,5.58487566003617,PA,40.355365641953,-78.9262661844485
420210102001,no2,2015,6.48818079027356,PA,40.3485215805471,-78.8834723404255
420210102002,no2,2015,6.4057429039548,PA,40.3469046327684,-78.8864012429379
420210103001,no2,2015,4.59177512276786,PA,40.3418515625,-78.8482752232143
420210103002,no2,2015,5.71447852288488,PA,40.3253640776699,-78.8857237170596
420210105001,no2,2015,6.1727864013267,PA,40.2842505804312,-78.9157610281924
420210105002,no2,2015,6.31966871591908,PA,40.3056824098505,-78.8832207563764
420210105003,no2,2015,6.34593219715957,PA,40.2976739348371,-78.893976106934
420210105004,no2,2015,5.8709865830721,PA,40.2893722570533,-78.8967275862069
420210106001,no2,2015,6.07288917262513,PA,40.2921257405516,-78.863693258427
420210106002,no2,2015,6.05763047715054,PA,40.2937021505376,-78.8769798387097
420210107001,no2,2015,5.38131814070352,PA,40.3082000837521,-78.829608040201
420210107002,no2,2015,6.0849050051282,PA,40.2953953846154,-78.8581037948718
420210108011,no2,2015,5.55026327032136,PA,40.2653400126024,-78.873556899811
420210108012,no2,2015,5.64444890835579,PA,40.2842323450135,-78.8867416442049
420210108013,no2,2015,6.31878518882175,PA,40.2723592900302,-78.869313897281
420210108014,no2,2015,6.29664306053812,PA,40.2809816143498,-78.8692109865471
420210108015,no2,2015,5.89817652813853,PA,40.2838641558442,-78.8785203463203
420210110001,no2,2015,7.18543634894992,PA,40.2894878836834,-78.9169339256866
420210110002,no2,2015,6.75209092428712,PA,40.2878914454277,-78.9191405113078
420210111001,no2,2015,5.49060561832061,PA,40.302963129771,-78.9532528244275
420210111002,no2,2015,6.40759157960199,PA,40.3036560945274,-78.9371963930348
420210111003,no2,2015,6.1831321624714,PA,40.2970780320366,-78.9350788329519
420210111004,no2,2015,4.32081777584709,PA,40.296706342311,-78.9939173761946
420210112001,no2,2015,6.89324591700134,PA,40.3102420348059,-78.9325722891566
420210112002,no2,2015,6.46678935483871,PA,40.3068581839904,-78.9408653524492
420210112003,no2,2015,6.45417368571429,PA,40.3120257142857,-78.9422814285714
420210113001,no2,2015,6.80690290622763,PA,40.322344452398,-78.9309732999284
420210113002,no2,2015,5.60526228346457,PA,40.3135265091864,-78.9570987751531
420210113003,no2,2015,5.03407910856134,PA,40.3189805825243,-78.9670044130627
420210113004,no2,2015,6.2597499005305,PA,40.3201657824934,-78.9470896551724
420210114001,no2,2015,4.97005514836795,PA,40.3483735905045,-78.9722568249258
420210114002,no2,2015,6.61182541062802,PA,40.3248473429952,-78.9562531400966
420210114003,no2,2015,5.99009204170287,PA,40.3362795829713,-78.9534468288445
420210114004,no2,2015,6.5559234002006,PA,40.3341514543631,-78.9363205616851
420210115001,no2,2015,4.1780289148581,PA,40.4632196994992,-78.8636001669449
420210115002,no2,2015,4.22157757692308,PA,40.424102051282,-78.8816729487179
420210115003,no2,2015,4.6970865629742,PA,40.4387783763278,-78.8319741274659
420210115004,no2,2015,4.46882001179941,PA,40.4087271386431,-78.8441848377581
420210116001,no2,2015,4.63154197368421,PA,40.471558881579,-78.8289009868421
420210116002,no2,2015,4.68867306946688,PA,40.4785644588045,-78.8342583198708
420210116003,no2,2015,5.06465593231586,PA,40.4708179827472,-78.8393482415395
420210117001,no2,2015,4.17886189189189,PA,40.5344545945946,-78.8552472972973
420210117002,no2,2015,4.20853077769049,PA,40.4994473684211,-78.8548207384132
420210117003,no2,2015,4.61179804347826,PA,40.4788574879227,-78.9126787439614
420210118001,no2,2015,3.94488305871212,PA,40.6638315340909,-78.7500886363636
420210118002,no2,2015,3.77671690851735,PA,40.6927130389064,-78.7840733964248
420210118003,no2,2015,3.84761162970106,PA,40.6367728061716,-78.8002354869817
420210118004,no2,2015,3.90189360157017,PA,40.5952343473994,-78.8198944062807
420210119001,no2,2015,4.5130956264066,PA,40.6667261815454,-78.7814013503376
420210119002,no2,2015,5.00024081188119,PA,40.6622724752475,-78.7846381188119
420210119003,no2,2015,4.83478674277017,PA,40.6519754946728,-78.7803762557078
420210119004,no2,2015,4.74896535329341,PA,40.6417043113772,-78.7673061077844
420210120001,no2,2015,3.73664761221945,PA,40.6084048628429,-78.5857657730673
420210120002,no2,2015,3.91221012283237,PA,40.6714538294798,-78.672850433526
420210120003,no2,2015,4.62967981220657,PA,40.6646960876369,-78.7104745696401
420210120004,no2,2015,4.7512570624235,PA,40.6361445532436,-78.6511211750306
420210120005,no2,2015,4.50719206282723,PA,40.6302512041885,-78.6523152879581
420210121001,no2,2015,3.87880043848168,PA,40.6858875,-78.5007503272251
420210121002,no2,2015,3.95487782092772,PA,40.7030114347357,-78.4674334412082
420210122001,no2,2015,4.16424611650485,PA,40.5814749190938,-78.5201530744337
420210122002,no2,2015,4.19310509241555,PA,40.5179399617591,-78.5435379859783
420210122003,no2,2015,5.19656098920863,PA,40.482482793765,-78.5528508992806
420210123001,no2,2015,4.18463220614828,PA,40.5176820976492,-78.6116406871609
420210123002,no2,2015,4.0320294784689,PA,40.5131680382775,-78.6411663636364
420210124001,no2,2015,4.03600198302469,PA,40.6143024691358,-78.7370027777778
420210124002,no2,2015,4.07155536928488,PA,40.604005978898,-78.7071368112544
420210124003,no2,2015,3.82737041939712,PA,40.6146203145478,-78.6730853211009
420210124004,no2,2015,4.00925739618406,PA,40.5666392817059,-78.7037117845118
420210125001,no2,2015,4.21581179801793,PA,40.5083233600755,-78.7147818782445
420210125002,no2,2015,4.01564179353493,PA,40.5430094890511,-78.7884133472367
420210125003,no2,2015,5.10995305269923,PA,40.4797338688946,-78.7606027634961
420210125004,no2,2015,4.65891081911263,PA,40.4597266894198,-78.7369076450512
420210126001,no2,2015,5.09523078335373,PA,40.4905753977968,-78.7259132190943
420210126002,no2,2015,5.50369035877365,PA,40.4844508153947,-78.729930332681
420210126003,no2,2015,5.6433723976024,PA,40.4848659340659,-78.7204235764236
420210127001,no2,2015,4.37939516359918,PA,40.4532331288344,-78.6469014314928
420210127002,no2,2015,4.30685901907357,PA,40.4209223433242,-78.6191940054496
420210127003,no2,2015,4.68378347107438,PA,40.4254450413223,-78.6194745867769
420210128001,no2,2015,5.10612714699493,PA,40.4662790007241,-78.5878664735699
420210128002,no2,2015,4.84283504568528,PA,40.4500516751269,-78.5764854483926
420210128003,no2,2015,5.84514690625,PA,40.46371625,-78.5879841666667
420210128004,no2,2015,5.61719113182423,PA,40.4613691078562,-78.5827846870839
420210128005,no2,2015,5.12286327407407,PA,40.4701728888889,-78.5922537777778
420210129001,no2,2015,4.57381648171501,PA,40.3976539722573,-78.6762528373266
420210129002,no2,2015,4.29596697183099,PA,40.3899295774648,-78.6427459758551
420210129003,no2,2015,4.01795790268456,PA,40.3589453020134,-78.6599132550336
420210129004,no2,2015,4.37557852824185,PA,40.3747194908512,-78.6716009546539
420210130001,no2,2015,5.40416066755674,PA,40.390506141522,-78.6759917222964
420210130002,no2,2015,5.61499451158107,PA,40.3852395770393,-78.6769944612286
420210130003,no2,2015,5.50364988839286,PA,40.3858253348214,-78.6692438616071
420210131001,no2,2015,4.34096986522911,PA,40.4035216981132,-78.7209684636119
420210131002,no2,2015,4.30954865403789,PA,40.3524360917248,-78.6972382851446
420210131003,no2,2015,4.60588845828933,PA,40.3198623020063,-78.6974127771911
420210132001,no2,2015,4.50092350961538,PA,40.39786375,-78.7695521153846
420210132002,no2,2015,5.96894364902507,PA,40.3752320334262,-78.7665873259053
420210132003,no2,2015,5.65988213362069,PA,40.3642558189655,-78.7911988146552
420210132004,no2,2015,4.9806024865281,PA,40.3488169361047,-78.7524020785219
420210133001,no2,2015,5.42959540628386,PA,40.3298718309859,-78.7632627302275
420210133002,no2,2015,5.08141209855565,PA,40.3346945624469,-78.7957961767205
420210133003,no2,2015,4.62591545941124,PA,40.2984512488849,-78.7491265388046
420210133004,no2,2015,4.97826848911652,PA,40.2868766965429,-78.7944002560819
420210133005,no2,2015,4.24428448763251,PA,40.2669871613663,-78.7690797408716
420210134001,no2,2015,7.24745917832168,PA,40.3367108391608,-78.9200734265734
420210134002,no2,2015,7.70329144992526,PA,40.3348910313901,-78.9028044843049
420210134003,no2,2015,8.44772607317073,PA,40.3267782926829,-78.9084654878049
420210135001,no2,2015,8.29038438411669,PA,40.3103089951378,-78.9043234197731
420210135002,no2,2015,7.11663385630499,PA,40.310341568915,-78.8930810117302
420210136001,no2,2015,6.49708245487365,PA,40.3584518652226,-78.9431348977136
420210136002,no2,2015,6.91813570491803,PA,40.3555293989071,-78.9359818579235
420210136003,no2,2015,6.60170550371156,PA,40.3556084835631,-78.9483080593849
420210136004,no2,2015,7.10583018927445,PA,40.3538884858044,-78.9452353312303
420210137001,no2,2015,5.34250032792427,PA,40.2650972954699,-78.8329681203516
420210137002,no2,2015,5.88251542416452,PA,40.2513777634961,-78.8413931876607
420210137003,no2,2015,6.38430630097087,PA,40.2830462135922,-78.8574933009709
420239601001,no2,2015,4.65446879746835,PA,41.5120023734177,-78.2301647151899
420239601002,no2,2015,4.68399353763441,PA,41.5125251612903,-78.24218
420239601003,no2,2015,4.71213794520548,PA,41.5089457925636,-78.235324853229
420239602001,no2,2015,3.54763720512821,PA,41.4253411538462,-78.1473570512821
420239602002,no2,2015,3.67525375757576,PA,41.5364826839827,-78.2297967099567
420239602003,no2,2015,3.41511662024141,PA,41.5031644382544,-78.3096221912721
420250201021,no2,2015,5.58104232204561,PA,40.8807927436075,-75.7374185210781
420250201022,no2,2015,6.11105393860222,PA,40.8743698889615,-75.7288591116917
420250201023,no2,2015,5.48904948419301,PA,40.8623027731559,-75.7508723239046
420250201031,no2,2015,4.73472041403785,PA,40.9339519321767,-75.665591285489
420250201032,no2,2015,4.50806695890411,PA,40.9676349771689,-75.6738415525114
420250201051,no2,2015,4.59635721567378,PA,40.9899538388022,-75.5307489009239
420250201052,no2,2015,4.71056891976927,PA,40.979502726796,-75.5884033560566
420250201053,no2,2015,4.87897800884956,PA,41.005764159292,-75.5765157079646
420250201061,no2,2015,5.70127601398601,PA,41.062625,-75.751911013986
420250201062,no2,2015,4.91506832142857,PA,41.0499520833333,-75.6212567261905
420250202001,no2,2015,4.79037734636872,PA,40.9755555865922,-75.7812716480447
420250202002,no2,2015,5.84679330621732,PA,40.9412868680999,-75.8196276002324
420250202003,no2,2015,5.66247490049751,PA,40.9409007462687,-75.8344541044776
420250202004,no2,2015,5.55468041304348,PA,40.913959057971,-75.902866884058
420250202005,no2,2015,5.78569346375144,PA,40.9294422324511,-75.9135162255466
420250202006,no2,2015,6.30928126136364,PA,40.91572875,-75.9643222727273
420250203001,no2,2015,5.33237778,PA,40.8724416,-75.8086554
420250203002,no2,2015,5.214604064,PA,40.85089296,-75.87821488
420250203003,no2,2015,5.94570649071926,PA,40.8637204176334,-75.8110252320186
420250203004,no2,2015,5.07710509933775,PA,40.8286715231788,-75.856722781457
420250203005,no2,2015,5.61774008701958,PA,40.8254218999275,-75.8711376359681
420250203006,no2,2015,5.14762997777778,PA,40.8219688888889,-75.872662
420250204001,no2,2015,5.7261635924933,PA,40.8331206434316,-75.8826568364611
420250204002,no2,2015,5.96735225581395,PA,40.8287096511628,-75.8901730232558
420250204003,no2,2015,5.99568330289193,PA,40.8300146118721,-75.8850555555556
420250204004,no2,2015,5.77213977037887,PA,40.8325084959816,-75.8775079219288
420250204005,no2,2015,5.82470788104089,PA,40.8335042131351,-75.8747365551425
420250205001,no2,2015,5.44466577576444,PA,40.8444454133635,-75.735157984145
420250205002,no2,2015,4.93890778475336,PA,40.8065353363229,-75.7959470852018
420250205003,no2,2015,5.86468492473118,PA,40.8315246236559,-75.7311578494624
420250205004,no2,2015,5.27022146204311,PA,40.8010650421743,-75.7095408622306
420250205005,no2,2015,4.60838235643564,PA,40.7797512871287,-75.7831365346535
420250205006,no2,2015,5.27510939856373,PA,40.7689192100539,-75.7284377019749
420250206001,no2,2015,7.5886594923321,PA,40.8353836065574,-75.711484029614
420250206002,no2,2015,6.93417586771447,PA,40.8351287491814,-75.719135821873
420250206003,no2,2015,7.19043799231508,PA,40.8281109029779,-75.7137214217099
420250207001,no2,2015,5.45292020529444,PA,40.8554464613722,-75.6502216639654
420250207002,no2,2015,5.36896708418891,PA,40.8581383983573,-75.6792823408624
420250207003,no2,2015,6.5050485,PA,40.837645106383,-75.6905524468085
420250207004,no2,2015,6.96831067581837,PA,40.8292467793031,-75.6954288278775
420250208001,no2,2015,4.55019390227577,PA,40.8913892235609,-75.5766135876841
420250208002,no2,2015,4.52597902447201,PA,40.8570998323835,-75.5708680858196
420250208003,no2,2015,4.8797125716768,PA,40.8330830582103,-75.5531833188532
420250208004,no2,2015,5.76292332810047,PA,40.8194972527473,-75.547325588697
420250208005,no2,2015,5.44250190535492,PA,40.813000871731,-75.6321722291407
420250208006,no2,2015,6.67513199573106,PA,40.801304375667,-75.6609998932764
420250209001,no2,2015,7.17213707482993,PA,40.8081607385811,-75.5987737609329
420250209002,no2,2015,7.38730045245399,PA,40.8047049846626,-75.6057115797546
420250209003,no2,2015,6.6766724905303,PA,40.8046895833333,-75.6167086174242
420250209004,no2,2015,7.42440969620253,PA,40.8000604219409,-75.6119393248945
420250209005,no2,2015,7.19286494047619,PA,40.7986001190476,-75.6304048809524
420270101001,no2,2015,4.07652324429605,PA,41.0708855870896,-77.6619947690595
420270101002,no2,2015,4.055996485623,PA,41.0558947816826,-77.613115228967
420270101003,no2,2015,4.81735329380764,PA,41.0134645586298,-77.6574897233202
420270101004,no2,2015,4.07294556756757,PA,41.0080437837838,-77.6921561081081
420270102001,no2,2015,4.36799548867314,PA,41.0589293851133,-77.9765106148867
420270102002,no2,2015,4.93888896732026,PA,41.0285277124183,-77.9497481045752
420270102003,no2,2015,4.232856046875,PA,41.03314171875,-78.0034371875
420270103001,no2,2015,7.21665562650602,PA,40.8986136144578,-78.2221351807229
420270103002,no2,2015,6.55893337972167,PA,40.901318389662,-78.2165289264414
420270103003,no2,2015,6.2425288764881,PA,40.8908401785714,-78.2166148809524
420270104001,no2,2015,5.59147520264682,PA,40.9160055417701,-78.1887071133168
420270104002,no2,2015,4.42664438862559,PA,40.8635731753554,-78.1941063507109
420270104003,no2,2015,4.76989668665667,PA,40.8376851574213,-78.2448610944528
420270105001,no2,2015,4.00777244922342,PA,40.9232037634409,-77.8823940262843
420270105002,no2,2015,3.93163208823529,PA,40.8652617647059,-77.9769092647059
420270105003,no2,2015,3.77714412641622,PA,40.7951965414431,-78.1114509242695
420270105004,no2,2015,4.61869602310231,PA,40.8001336633663,-78.0514471947195
420270106001,no2,2015,4.20078128959276,PA,40.9720326357466,-77.8212405542986
420270106002,no2,2015,5.55424394479074,PA,40.9425975066785,-77.7917788067676
420270106003,no2,2015,4.4932330895645,PA,40.960117419885,-77.7647140509449
420270107001,no2,2015,4.23104276143791,PA,40.9810673202614,-77.6450414215686
420270107002,no2,2015,4.17404915656566,PA,40.9679442424242,-77.5967186868687
420270107003,no2,2015,4.62241750101916,PA,40.9253270281288,-77.6797164288626
420270108001,no2,2015,3.84765950075643,PA,40.9449081190116,-77.4445365103379
420270108002,no2,2015,3.79733175831202,PA,40.9023371483376,-77.4153437340154
420270108003,no2,2015,4.32506646017699,PA,40.8915558628319,-77.4757675884956
420270108004,no2,2015,3.85047818797629,PA,40.8674381033023,-77.4916272650296
420270109001,no2,2015,3.77620407742998,PA,40.8757198517298,-77.5765477759473
420270109002,no2,2015,3.79332302267003,PA,40.8390170445004,-77.5739524769102
420270109003,no2,2015,4.1462802300885,PA,40.8426375221239,-77.6536740707965
420270109004,no2,2015,4.98460626086957,PA,40.8453513833992,-77.6849723320158
420270109005,no2,2015,4.63092692982456,PA,40.816936977058,-77.6898628879892
420270109006,no2,2015,3.6821340441989,PA,40.7827008839779,-77.6449445303867
420270110001,no2,2015,4.84938260143198,PA,40.9187136833731,-77.7798851233095
420270110002,no2,2015,4.8072299479844,PA,40.9068343302991,-77.7213207412224
420270110003,no2,2015,5.33180212049815,PA,40.8872920902053,-77.7602563446651
420270110004,no2,2015,5.21156718987342,PA,40.8649203797468,-77.7446281012658
420270110005,no2,2015,5.4779920678337,PA,40.8689933260394,-77.7392027352298
420270111001,no2,2015,5.19763097043215,PA,40.915806747536,-77.7535948445792
420270111002,no2,2015,6.13414404069767,PA,40.9145587209302,-77.7828424418605
420270111003,no2,2015,5.71033509237875,PA,40.9155318706697,-77.7734188221709
420270111004,no2,2015,5.62461749710313,PA,40.9167346465817,-77.7681657010429
420270111005,no2,2015,6.25448608569354,PA,40.9110907044299,-77.7788862018882
420270111006,no2,2015,5.60790723287671,PA,40.9105604109589,-77.7711794520548
420270112011,no2,2015,4.31422787280702,PA,40.8805831871345,-77.8617861111111
420270112012,no2,2015,4.67762779510812,PA,40.8799767103864,-77.8095400921659
420270113001,no2,2015,6.19908639138241,PA,40.812492459605,-77.9010725314183
420270113002,no2,2015,6.15971612597547,PA,40.8177373467113,-77.8904040691193
420270113003,no2,2015,4.66283631229236,PA,40.8345397342193,-77.9071133554817
420270113004,no2,2015,5.45258003861004,PA,40.8244912483912,-77.8836951737452
420270113005,no2,2015,6.0065363410596,PA,40.8134,-77.8903486423841
420270114001,no2,2015,5.27185316901408,PA,40.8035032746479,-77.9085382394366
420270114002,no2,2015,4.53493557578009,PA,40.8113372585438,-77.9481422734027
420270114003,no2,2015,5.67927025203855,PA,40.8065268346924,-77.9214078576723
420270115011,no2,2015,5.96726221506761,PA,40.7728153573728,-77.8746520927238
420270115021,no2,2015,6.22727525257041,PA,40.8069702726866,-77.8881538667859
420270115022,no2,2015,5.14906276780186,PA,40.7949788854489,-77.9050245820433
420270115023,no2,2015,5.79470882242991,PA,40.7913337071651,-77.8884095327103
420270115024,no2,2015,5.82311163900415,PA,40.8007234439834,-77.8905742323651
420270116001,no2,2015,6.24489897503983,PA,40.8135012214551,-77.8479335634626
420270116002,no2,2015,5.55133073436083,PA,40.8297524025385,-77.817463961922
420270117021,no2,2015,5.6196958816772,PA,40.8102914991384,-77.8119638713383
420270117022,no2,2015,6.28056056085919,PA,40.8075801909308,-77.8261256563246
420270117023,no2,2015,6.29465816377171,PA,40.7878355831266,-77.8289161786601
420270118001,no2,2015,5.76790060539351,PA,40.7809223445239,-77.7952035773253
420270118002,no2,2015,4.92856393818544,PA,40.7726082751745,-77.7887829511466
420270118003,no2,2015,5.1387570920604,PA,40.7820745737944,-77.770912761812
420270119011,no2,2015,3.78774898387702,PA,40.7775631046119,-78.0238545556805
420270119021,no2,2015,4.1793455680317,PA,40.7373925363276,-77.8834360634082
420270119022,no2,2015,4.58603462980319,PA,40.7612768509841,-77.9232801546392
420270119023,no2,2015,4.12246671657754,PA,40.7215961497326,-77.9359130481283
420270120001,no2,2015,6.77407270742358,PA,40.7972838427948,-77.8469705240175
420270120002,no2,2015,7.67520097738877,PA,40.7935149525893,-77.8557889861415
420270120003,no2,2015,7.31729234547461,PA,40.799987196468,-77.8508957505519
420270120004,no2,2015,7.35420579604579,PA,40.7968658688866,-77.8534917793965
420270120005,no2,2015,7.61645203002144,PA,40.7954424588992,-77.8550959256612
420270121001,no2,2015,7.66176,PA,40.8007,-77.8545
420270121002,no2,2015,7.61613015020219,PA,40.7988939919122,-77.8593998844598
420270121003,no2,2015,7.61192,PA,40.8012,-77.8572
420270121004,no2,2015,7.49712,PA,40.8035,-77.8571
420270122001,no2,2015,6.99546,PA,40.806,-77.862
420270122002,no2,2015,6.81818035335689,PA,40.8008819787986,-77.8666671378092
420270122003,no2,2015,7.11807068893528,PA,40.7948660960334,-77.8684465553236
420270123001,no2,2015,6.32369899548533,PA,40.8013199774266,-77.8724152370203
420270123002,no2,2015,6.1671681112277,PA,40.7966701993704,-77.8788667366212
420270124001,no2,2015,7.14453624697337,PA,40.7850439870864,-77.8580782889427
420270124002,no2,2015,6.97060592561285,PA,40.7853081994928,-77.8682768385461
420270124003,no2,2015,7.3925528468392,PA,40.7900378447179,-77.8661344929996
420270125001,no2,2015,7.44412850761773,PA,40.7977241689751,-77.8556842797784
420270125002,no2,2015,7.46117699149771,PA,40.7925225637672,-77.860593263571
420270126001,no2,2015,7.48501592677346,PA,40.790201784897,-77.8587640732266
420270126002,no2,2015,7.50870634357762,PA,40.7884082742317,-77.8520543735225
420270127001,no2,2015,6.21362870253165,PA,40.7930689873418,-77.8390746835443
420270127002,no2,2015,6.83656875593542,PA,40.7872871794872,-77.8447098765432
420270127003,no2,2015,6.30145855521156,PA,40.7821139318885,-77.8439335397317
420270128001,no2,2015,6.46746362407862,PA,40.7780194103194,-77.8658730958231
420270128002,no2,2015,6.30954758969641,PA,40.7736175712972,-77.8581263569457
420270128003,no2,2015,6.01747106427819,PA,40.7782071654373,-77.8584547945205
420279812021,no2,2015,5.30311141070535,PA,40.8512078039019,-77.7832946973487
